Arquivo,Tamanho (KB),Data Modificação
TG047_47767_66871_01247_000_20251109003145_91.13.BIN,25.51,09/11/2025 00:30
TG047_47269_67090_01501_000_20251109132005_91.13.BIN,19.30,09/11/2025 21:42
TG047_47269_67090_01502_000_20251109212745_91.13.BIN,11.39,09/11/2025 21:42
TG047_47512_67734_00962_000_20251109144923_91.13.BIN,76.86,09/11/2025 23:13
TG047_47512_67734_00963_000_20251109225236_91.13.BIN,65.35,09/11/2025 23:13
TG047_47671_66236_01464_000_20251109052852_91.13.BIN,3.44,09/11/2025 06:24
TG047_47671_66236_01465_000_20251109055122_91.13.BIN,2.26,09/11/2025 06:24
TG047_47671_66236_01466_000_20251109123930_91.13.BIN,3.50,09/11/2025 21:35
TG047_47671_66236_01467_000_20251109210504_91.13.BIN,36.30,09/11/2025 21:35
TG047_47674_66981_01592_000_20251109142006_91.13.BIN,23.41,09/11/2025 14:19
TG047_47676_67903_01473_000_20251109141136_91.13.BIN,28.42,09/11/2025 22:06
TG047_47676_67903_01474_000_20251109213525_91.13.BIN,17.95,09/11/2025 22:06
TG047_47680_66524_01133_000_20251109044603_91.13.BIN,3.24,09/11/2025 04:46
TG047_47680_66524_01134_000_20251109141941_91.13.BIN,37.95,09/11/2025 22:54
TG047_47680_66524_01135_000_20251109225511_91.13.BIN,19.45,09/11/2025 22:54
TG047_47682_66197_01049_000_20251109183458_91.13.BIN,16.25,09/11/2025 18:43
TG047_47683_66467_01221_000_20251109142623_91.13.BIN,19.57,09/11/2025 21:47
TG047_47683_66467_01222_000_20251109212002_91.13.BIN,24.62,09/11/2025 21:47
TG047_47684_66375_01269_000_20251109123353_91.13.BIN,27.29,09/11/2025 12:35
TG047_47685_67947_00824_000_20251109103649_91.13.BIN,12.14,09/11/2025 10:37
TG047_47687_67712_01349_000_20251109224559_91.13.BIN,10.21,09/11/2025 22:58
TG047_47688_67909_01373_000_20251109224201_91.13.BIN,22.53,09/11/2025 22:42
TG047_47689_66347_01147_000_20251109133549_91.13.BIN,22.00,09/11/2025 13:37
TG047_47690_66916_01293_000_20251109134440_91.13.BIN,23.84,09/11/2025 23:35
TG047_47690_66916_01294_000_20251109233148_91.13.BIN,23.79,09/11/2025 23:35
TG047_47695_67812_01329_000_20251109102511_91.13.BIN,4.56,09/11/2025 10:25
TG047_47695_67812_01330_000_20251109143853_91.13.BIN,4.20,09/11/2025 17:13
TG047_47695_67812_01331_000_20251109171147_91.13.BIN,8.92,09/11/2025 17:13
TG047_47721_66287_01504_000_20251109140243_91.13.BIN,35.34,09/11/2025 23:53
TG047_47721_66287_01505_000_20251109235234_91.13.BIN,30.67,09/11/2025 23:53
TG047_47722_67717_01204_000_20251109143808_91.13.BIN,31.20,09/11/2025 14:37
TG047_47753_66156_01178_000_20251109103533_91.13.BIN,5.08,09/11/2025 10:37
TG047_47757_67831_01411_000_20251109230357_91.13.BIN,35.12,09/11/2025 23:03
TG047_47758_67499_01072_000_20251109142413_91.13.BIN,50.49,09/11/2025 17:35
TG047_47758_67499_01073_000_20251109173440_91.13.BIN,6.89,09/11/2025 17:35
TG047_47759_67610_00882_000_20251109142208_91.13.BIN,9.53,09/11/2025 14:24
TG047_47766_68092_01041_000_20251109053842_91.13.BIN,3.67,09/11/2025 06:24
TG047_47766_68092_01042_000_20251109225305_91.13.BIN,12.70,09/11/2025 23:18
TG047_47766_68092_01043_000_20251109225651_91.13.BIN,2.29,09/11/2025 23:18
TG047_47767_66871_01248_000_20251109125830_91.13.BIN,56.22,09/11/2025 21:26
TG047_47768_66279_00951_000_20251109101512_91.13.BIN,14.31,09/11/2025 10:15
TG047_47769_66739_00685_000_20251109132547_91.13.BIN,10.49,09/11/2025 22:25
TG047_47769_66739_00686_000_20251109222503_91.13.BIN,34.94,09/11/2025 22:25
TG047_47770_67049_01193_000_20251109135410_91.13.BIN,37.57,09/11/2025 23:20
TG047_47770_67049_01194_000_20251109214637_91.13.BIN,31.20,09/11/2025 23:20
TG047_47770_67049_01195_000_20251109232031_91.13.BIN,6.00,09/11/2025 23:20
TG047_47779_66302_01445_000_20251109141835_91.13.BIN,48.99,09/11/2025 22:46
TG047_47779_66302_01446_000_20251109224613_91.13.BIN,25.42,09/11/2025 22:46
TG047_47780_68094_01264_000_20251109134036_91.13.BIN,30.24,09/11/2025 23:11
TG047_47780_68094_01265_000_20251109221332_91.13.BIN,16.84,09/11/2025 23:11
TG202_200562_66350_01160_000_20251109145843_91.13.BIN,24.22,09/11/2025 22:24
TG202_200562_66350_01161_000_20251109222348_91.13.BIN,33.94,09/11/2025 22:26
TG202_200632_67102_01327_000_20251109054717_91.13.BIN,6.53,09/11/2025 05:47
TG202_200639_66772_01451_000_20251109140740_91.13.BIN,17.71,09/11/2025 22:13
TG202_200639_66772_01452_000_20251109215930_91.13.BIN,19.28,09/11/2025 22:13
TG202_200640_67208_01491_000_20251109120425_91.13.BIN,21.00,09/11/2025 12:05
TG202_200641_67864_01537_000_20251109135412_91.13.BIN,14.95,09/11/2025 22:20
TG202_200641_67864_01538_000_20251109221946_91.13.BIN,10.06,09/11/2025 22:20
TG202_200656_68064_00955_000_20251109140812_91.13.BIN,26.06,09/11/2025 23:26
TG202_200656_68064_00956_000_20251109231901_91.13.BIN,16.42,09/11/2025 23:26
TG202_200702_66126_01186_000_20251109132416_91.13.BIN,10.74,09/11/2025 21:55
TG202_200702_66126_01187_000_20251109215203_91.13.BIN,6.46,09/11/2025 21:55
TG202_200703_66572_01415_000_20251109145429_91.13.BIN,47.27,10/11/2025 00:02
TG202_200703_66572_01416_000_20251109232401_91.13.BIN,39.21,10/11/2025 00:02
TG202_200706_66697_01527_000_20251109133710_91.13.BIN,7.15,09/11/2025 21:51
TG202_200706_66697_01528_000_20251109214740_91.13.BIN,12.99,09/11/2025 21:51
TG202_200707_66600_01369_000_20251109154758_91.13.BIN,57.66,09/11/2025 23:20
TG202_200707_66600_01370_000_20251109225505_91.13.BIN,40.45,09/11/2025 23:20
TG202_200709_66101_01407_000_20251109133246_91.13.BIN,24.76,09/11/2025 21:50
TG202_200709_66101_01408_000_20251109215121_91.13.BIN,35.32,09/11/2025 21:50
TG202_200710_66216_01419_000_20251109135639_91.13.BIN,39.01,09/11/2025 21:18
TG202_200710_66216_01420_000_20251109211850_91.13.BIN,39.51,09/11/2025 21:19
TG202_200711_67024_01528_000_20251109132946_91.13.BIN,48.02,09/11/2025 21:11
TG202_200711_67024_01529_000_20251109205921_91.13.BIN,31.05,09/11/2025 21:11
TG202_200712_66966_01235_000_20251109133444_91.13.BIN,19.36,09/11/2025 22:15
TG202_200712_66966_01236_000_20251109221513_91.13.BIN,20.73,09/11/2025 22:15
TG202_200715_67458_01447_000_20251109140149_91.13.BIN,27.52,09/11/2025 22:20
TG202_200715_67458_01448_000_20251109214906_91.13.BIN,9.85,09/11/2025 22:20
TG202_200716_66640_00990_000_20251109123134_91.13.BIN,36.82,09/11/2025 23:11
TG202_200716_66640_00991_000_20251109231015_91.13.BIN,39.89,09/11/2025 23:11
TG202_200717_66709_01007_000_20251109150123_91.13.BIN,28.04,09/11/2025 22:54
TG202_200717_66709_01008_000_20251109223648_91.13.BIN,27.59,09/11/2025 22:54
TG202_200718_66678_01266_000_20251109140443_91.13.BIN,20.11,09/11/2025 22:43
TG202_200718_66678_01267_000_20251109224335_91.13.BIN,25.96,09/11/2025 22:43
TG202_200719_67686_01440_000_20251109142516_91.13.BIN,30.97,09/11/2025 23:29
TG202_200719_67686_01441_000_20251109232144_91.13.BIN,21.05,09/11/2025 23:29
TG202_200722_67546_01159_000_20251109154601_91.13.BIN,40.71,09/11/2025 23:12
TG202_200722_67546_01160_000_20251109230844_91.13.BIN,22.35,09/11/2025 23:12
TG202_200723_66521_00938_000_20251109133440_91.13.BIN,46.87,09/11/2025 13:35
TG202_200724_66725_01382_000_20251109143138_91.13.BIN,38.35,09/11/2025 23:11
TG202_200724_66725_01383_000_20251109230329_91.13.BIN,34.46,09/11/2025 23:11
TG202_200725_66265_01126_000_20251109141615_91.13.BIN,29.65,09/11/2025 22:55
TG202_200725_66265_01127_000_20251109225225_91.13.BIN,17.92,09/11/2025 22:55
TG202_200726_67715_00814_000_20251109143722_91.13.BIN,21.63,09/11/2025 22:58
TG202_200726_67715_00815_000_20251109224934_91.13.BIN,14.29,09/11/2025 22:58
TG202_200728_67997_01001_000_20251109145512_91.13.BIN,17.65,09/11/2025 22:21
TG202_200728_67997_01002_000_20251109221158_91.13.BIN,25.29,09/11/2025 22:21
TG202_200729_66187_01214_000_20251109130430_91.13.BIN,47.51,09/11/2025 20:34
TG202_200729_66187_01215_000_20251109202428_91.13.BIN,43.42,09/11/2025 20:35
TG202_200730_66982_01052_000_20251109145701_91.13.BIN,46.71,09/11/2025 22:31
TG202_200730_66982_01053_000_20251109223041_91.13.BIN,17.08,09/11/2025 22:31
TG202_200731_66651_01367_000_20251109133648_91.13.BIN,30.00,09/11/2025 13:41
TG202_200731_66651_01368_000_20251109223436_91.13.BIN,13.25,09/11/2025 22:34
TG202_200732_66952_01063_000_20251109154433_91.13.BIN,43.49,09/11/2025 23:04
TG202_200732_66952_01064_000_20251109230339_91.13.BIN,24.76,09/11/2025 23:04
TG202_200733_67109_01395_000_20251109142246_91.13.BIN,24.99,09/11/2025 14:23
TG202_200737_67638_01090_000_20251109142332_91.13.BIN,42.34,09/11/2025 14:24
TG202_200738_66134_01412_000_20251109065201_91.13.BIN,6.22,09/11/2025 06:52
TG202_200739_66756_01229_000_20251109143838_91.13.BIN,40.32,09/11/2025 23:30
TG202_200739_66756_01230_000_20251109232652_91.13.BIN,43.24,09/11/2025 23:30
TG202_200741_67565_00971_000_20251109151230_91.13.BIN,27.96,09/11/2025 15:12
TG202_200741_67565_00972_000_20251109232515_91.13.BIN,18.62,09/11/2025 23:30
TG202_200742_67100_01225_000_20251109152144_91.13.BIN,32.20,09/11/2025 18:02
TG202_200742_67100_01226_000_20251109180152_91.13.BIN,6.38,09/11/2025 18:02
TG202_200743_66839_01093_000_20251109134538_91.13.BIN,22.42,09/11/2025 23:24
TG202_200743_66839_01094_000_20251109231128_91.13.BIN,48.29,09/11/2025 23:24
TG202_200744_66282_01353_000_20251109133712_91.13.BIN,24.65,09/11/2025 22:58
TG202_200744_66282_01354_000_20251109225804_91.13.BIN,12.44,09/11/2025 22:58
TG202_200746_66616_01416_000_20251109093051_91.13.BIN,22.82,09/11/2025 09:40
TG202_200748_66657_00842_000_20251109140240_91.13.BIN,34.79,09/11/2025 20:44
TG202_200748_66657_00843_000_20251109202032_91.13.BIN,27.97,09/11/2025 20:44
TG202_200750_67366_01305_000_20251109082536_91.13.BIN,16.17,09/11/2025 08:31
