Arquivo,Tamanho (KB),Data Modificação
TG047_47262_66825_01455_000_20251230135248_91.13.BIN,19.81,30/12/2025 22:32
TG047_47262_66825_01456_000_20251230222515_91.13.BIN,17.79,30/12/2025 22:32
TG047_47266_67498_01159_000_20251230134431_91.13.BIN,29.16,30/12/2025 21:26
TG047_47266_67498_01160_000_20251230212347_91.13.BIN,22.36,30/12/2025 21:26
TG047_47673_67084_01458_000_20251230151724_91.13.BIN,15.75,30/12/2025 15:17
TG047_47673_67084_01459_000_20251230180253_91.13.BIN,7.74,30/12/2025 18:03
TG047_47674_66981_01650_000_20251230123322_91.13.BIN,30.13,30/12/2025 12:45
TG047_47674_66981_01651_000_20251230210529_91.13.BIN,16.28,30/12/2025 21:06
TG047_47676_67903_01508_000_20251230131917_91.13.BIN,29.32,30/12/2025 23:33
TG047_47676_67903_01509_000_20251230233234_91.13.BIN,21.53,30/12/2025 23:33
TG047_47677_66707_01192_000_20251230143942_91.13.BIN,23.50,30/12/2025 22:44
TG047_47677_66707_01193_000_20251230224235_91.13.BIN,10.38,30/12/2025 22:44
TG047_47678_66551_00015_000_20251230095039_91.13.BIN,18.58,30/12/2025 10:17
TG047_47680_66279_00992_000_20251230200930_91.13.BIN,11.70,30/12/2025 20:09
TG047_47681_67612_01394_000_20251230125237_91.13.BIN,26.12,30/12/2025 20:08
TG047_47681_67612_01395_000_20251230191139_91.13.BIN,35.38,30/12/2025 20:08
TG047_47683_66467_01264_000_20251230130318_91.13.BIN,27.24,30/12/2025 22:38
TG047_47683_66467_01265_000_20251230214743_91.13.BIN,22.04,30/12/2025 22:38
TG047_47684_66375_01317_000_20251230142033_91.13.BIN,28.54,30/12/2025 14:21
TG047_47684_66375_01318_000_20251230223840_91.13.BIN,18.42,30/12/2025 22:38
TG047_47686_67083_01290_000_20251230101305_91.13.BIN,13.47,30/12/2025 10:13
TG047_47687_66967_01164_000_20251230123806_91.13.BIN,19.62,30/12/2025 20:05
TG047_47687_66967_01165_000_20251230194308_91.13.BIN,21.35,30/12/2025 20:05
TG047_47688_67909_01436_000_20251230100532_91.13.BIN,11.79,30/12/2025 10:08
TG047_47688_67909_01437_000_20251230225349_91.13.BIN,17.14,30/12/2025 22:54
TG047_47689_66347_01183_000_20251230095124_91.13.BIN,11.26,30/12/2025 10:03
TG047_47690_67831_01438_000_20251230074627_91.13.BIN,10.58,30/12/2025 07:46
TG047_47694_66342_01435_000_20251230094836_91.13.BIN,13.15,30/12/2025 10:19
TG047_47694_66342_01436_000_20251230135315_91.13.BIN,8.63,30/12/2025 20:25
TG047_47694_66342_01437_000_20251230202120_91.13.BIN,30.93,30/12/2025 20:25
TG047_47695_67812_01382_000_20251230124511_91.13.BIN,29.97,30/12/2025 20:24
TG047_47695_67812_01383_000_20251230195855_91.13.BIN,21.13,30/12/2025 20:24
TG047_47697_67792_01169_000_20251230141706_91.13.BIN,31.05,30/12/2025 22:30
TG047_47697_67792_01170_000_20251230215207_91.13.BIN,28.62,30/12/2025 22:30
TG047_47752_68045_01376_000_20251230071545_91.13.BIN,3.38,30/12/2025 07:16
TG047_47752_68045_01377_000_20251230145738_91.13.BIN,3.09,30/12/2025 14:57
TG047_47752_68045_01378_000_20251230195005_91.13.BIN,19.52,30/12/2025 19:49
TG047_47753_66156_01218_000_20251230100638_91.13.BIN,17.25,30/12/2025 10:07
TG047_47758_67499_01114_000_20251230121935_91.13.BIN,17.78,30/12/2025 14:43
TG047_47758_67499_01115_000_20251230133208_91.13.BIN,5.83,30/12/2025 14:43
TG047_47758_67499_01116_000_20251230143752_91.13.BIN,4.37,30/12/2025 14:43
TG047_47758_67499_01117_000_20251230144056_91.13.BIN,2.60,30/12/2025 14:43
TG047_47759_67610_00927_000_20251230095407_91.13.BIN,10.39,30/12/2025 10:28
TG047_47759_67610_00928_000_20251230193742_91.13.BIN,19.95,30/12/2025 19:49
TG047_47760_66641_00557_000_20251230091256_91.13.BIN,16.03,30/12/2025 21:59
TG047_47760_66641_00558_000_20251230151747_91.13.BIN,12.67,30/12/2025 21:59
TG047_47760_66641_00559_000_20251230214218_91.13.BIN,21.36,30/12/2025 21:59
TG047_47761_67438_00973_000_20251230140712_91.13.BIN,33.83,30/12/2025 23:02
TG047_47761_67438_00974_000_20251230225451_91.13.BIN,29.16,30/12/2025 23:02
TG047_47763_66211_01142_000_20251230132223_91.13.BIN,29.43,30/12/2025 21:54
TG047_47763_66211_01143_000_20251230212728_91.13.BIN,35.16,30/12/2025 21:54
