Arquivo,Tamanho (KB),Data Modificação
TG047_47780_68094_01393_000_20260214000502_91.13.BIN,13.87,14/02/2026 00:05
TG047_47677_66707_01226_000_20260214064856_91.13.BIN,9.61,14/02/2026 06:49
TG047_47678_66551_00067_000_20260214135421_91.13.BIN,24.48,14/02/2026 15:28
TG047_47754_66169_00246_000_20260214050335_91.13.BIN,34.44,14/02/2026 14:24
TG047_47754_66169_00247_000_20260214152542_91.13.BIN,15.62,14/02/2026 20:16
TG047_47758_67499_01151_000_20260214150349_91.13.BIN,29.78,14/02/2026 22:42
TG047_47758_67499_01152_000_20260214224250_91.13.BIN,23.61,14/02/2026 22:42
TG047_47763_66211_01204_000_20260214132731_91.13.BIN,38.78,14/02/2026 23:02
TG047_47763_66211_01205_000_20260214225427_91.13.BIN,34.09,14/02/2026 23:02
TG047_47764_66995_01145_000_20260214143102_91.13.BIN,49.77,14/02/2026 15:16
TG047_47766_68092_01177_000_20260214122746_91.13.BIN,38.29,14/02/2026 12:28
TG047_47766_68092_01178_000_20260214214120_91.13.BIN,13.35,14/02/2026 21:42
TG047_47767_66871_01375_000_20260214134007_91.13.BIN,53.90,14/02/2026 13:42
TG047_47767_66871_01376_000_20260214203553_91.13.BIN,18.64,14/02/2026 20:51
TG047_47769_66739_00822_000_20260214124817_91.13.BIN,24.89,14/02/2026 20:26
TG047_47769_66739_00823_000_20260214202430_91.13.BIN,29.01,14/02/2026 20:26
TG047_47770_67049_01320_000_20260214134438_91.13.BIN,64.28,14/02/2026 22:58
TG047_47770_67049_01321_000_20260214225747_91.13.BIN,46.60,14/02/2026 22:58
TG047_47771_67712_01468_000_20260214191733_91.13.BIN,43.23,14/02/2026 19:18
TG047_47772_67717_01319_000_20260214132858_91.13.BIN,37.01,14/02/2026 23:11
TG047_47772_67717_01320_000_20260214231054_91.13.BIN,27.73,14/02/2026 23:11
TG047_47774_68049_00629_000_20260214132130_91.13.BIN,41.95,14/02/2026 13:55
TG047_47774_68049_00630_000_20260214205332_91.13.BIN,20.54,14/02/2026 20:54
TG047_47775_67734_01100_000_20260214133049_91.13.BIN,52.20,14/02/2026 13:32
TG047_47775_67734_01101_000_20260214190625_91.13.BIN,8.47,14/02/2026 19:06
TG047_47776_66986_01394_000_20260214130107_91.13.BIN,29.44,14/02/2026 13:01
TG047_47776_66986_01395_000_20260214213534_91.13.BIN,13.81,14/02/2026 21:36
TG047_47777_66527_01255_000_20260214134112_91.13.BIN,38.98,14/02/2026 14:28
TG047_47778_67365_00664_000_20260214143357_91.13.BIN,38.99,14/02/2026 21:57
TG047_47778_67365_00665_000_20260214215411_91.13.BIN,22.48,14/02/2026 21:57
TG047_47779_66302_01587_000_20260214125759_91.13.BIN,32.66,14/02/2026 21:23
TG047_47779_66302_01588_000_20260214210927_91.13.BIN,28.83,14/02/2026 21:23
TG047_47780_68094_01394_000_20260214112015_91.13.BIN,10.84,14/02/2026 11:20
TG047_47780_68094_01395_000_20260214234126_91.13.BIN,20.46,14/02/2026 23:43
TG047_47781_67478_00114_000_20260214114538_91.13.BIN,58.23,14/02/2026 21:31
TG047_47781_67478_00115_000_20260214213148_91.13.BIN,41.59,14/02/2026 21:31
TG047_47783_66856_01274_000_20260214144308_91.13.BIN,31.92,14/02/2026 21:23
TG047_47783_66856_01275_000_20260214212313_91.13.BIN,10.55,14/02/2026 21:23
TG047_47785_66174_01306_000_20260214131800_91.13.BIN,65.78,14/02/2026 20:50
TG047_47785_66174_01307_000_20260214205035_91.13.BIN,63.53,14/02/2026 20:50
TG202_200650_66726_01374_000_20260214025800_91.13.BIN,13.76,14/02/2026 09:00
TG202_200655_66144_01588_000_20260214135502_91.13.BIN,28.21,14/02/2026 19:15
TG202_200655_66144_01589_000_20260214191344_91.13.BIN,11.89,14/02/2026 19:15
TG202_200659_67428_01136_000_20260214133410_91.13.BIN,10.49,14/02/2026 21:44
TG202_200659_67428_01137_000_20260214214315_91.13.BIN,5.26,14/02/2026 21:44
TG202_200667_66231_01002_000_20260214132612_91.13.BIN,72.30,14/02/2026 13:26
