Arquivo,Tamanho (KB),Data Modificação
TG047_47674_66981_01621_000_20251211000148_91.13.BIN,43.48,11/12/2025 00:10
TG202_200656_68064_00982_000_20251211001003_91.13.BIN,18.16,11/12/2025 00:11
TG040_477266_67498_01140_000_20251211121529_91.13.BIN,26.66,11/12/2025 12:15
TG040_477266_67498_01141_000_20251211145638_91.13.BIN,3.35,11/12/2025 14:57
TG040_47764_66995_01059_000_20251211123729_91.13.BIN,38.39,11/12/2025 20:10
TG040_47764_66995_01060_000_20251211201012_91.13.BIN,34.24,11/12/2025 20:10
TG047_47262_66825_01438_000_20251211141733_91.13.BIN,27.23,11/12/2025 14:16
TG047_47269_67090_01537_000_20251211103645_91.13.BIN,25.50,11/12/2025 22:35
TG047_47269_67090_01538_000_20251211142004_91.13.BIN,13.87,11/12/2025 22:35
TG047_47269_67090_01539_000_20251211223221_91.13.BIN,21.88,11/12/2025 22:35
TG047_47270_66617_01219_000_20251211134316_91.13.BIN,29.44,11/12/2025 20:25
TG047_47270_66617_01220_000_20251211202059_91.13.BIN,16.44,11/12/2025 20:25
TG047_47671_66236_01505_000_20251211141206_91.13.BIN,29.96,11/12/2025 23:07
TG047_47671_66236_01506_000_20251211230615_91.13.BIN,37.93,11/12/2025 23:07
TG047_47673_67084_01431_000_20251211055640_91.13.BIN,3.99,11/12/2025 05:56
TG047_47673_67084_01432_000_20251211100708_91.13.BIN,9.93,11/12/2025 10:08
TG047_47673_67084_01433_000_20251211150116_91.13.BIN,2.84,11/12/2025 15:00
TG047_47673_67084_01434_000_20251211185056_91.13.BIN,9.73,11/12/2025 18:51
TG047_47674_66981_01622_000_20251211194526_91.13.BIN,13.50,11/12/2025 19:48
TG047_47675_66219_00928_000_20251211091348_91.13.BIN,24.65,11/12/2025 21:39
TG047_47675_66219_00929_000_20251211151517_91.13.BIN,14.25,11/12/2025 21:39
TG047_47675_66219_00930_000_20251211213209_91.13.BIN,21.12,11/12/2025 21:39
TG047_47676_67903_01492_000_20251211123848_91.13.BIN,27.87,11/12/2025 20:14
TG047_47676_67903_01493_000_20251211200930_91.13.BIN,23.49,11/12/2025 20:14
