Arquivo,Tamanho (KB),Data Modificação
TG047_47755_66643_01303_000_20251105002114_91.13.BIN,21.64,05/11/2025 00:20
TG202_200705_67052_01386_000_20251105000121_91.13.BIN,46.16,05/11/2025 00:28
TG046_46670_66874_01135_000_20251105102710_91.13.BIN,32.04,05/11/2025 20:44
TG046_46670_66874_01136_000_20251105202439_91.13.BIN,30.83,05/11/2025 20:44
TG047_47262_66825_01400_000_20251105135018_91.13.BIN,30.53,05/11/2025 22:39
TG047_47262_66825_01401_000_20251105223806_91.13.BIN,26.49,05/11/2025 22:39
TG047_47265_66607_01262_000_20251105201227_91.13.BIN,25.91,05/11/2025 20:11
TG047_47266_67498_01100_000_20251105104139_91.13.BIN,23.48,05/11/2025 10:46
TG047_47266_67498_01101_000_20251105233947_91.13.BIN,17.31,05/11/2025 23:39
TG047_47268_66133_01460_000_20251105102218_91.13.BIN,18.20,05/11/2025 10:46
TG047_47268_66133_01461_000_20251105230157_91.13.BIN,27.60,05/11/2025 23:23
TG047_47269_67090_01492_000_20251105143245_91.13.BIN,71.42,05/11/2025 15:21
TG047_47269_67090_01493_000_20251105224701_91.13.BIN,20.17,05/11/2025 22:46
TG047_47598_66469_01087_000_20251105110431_91.13.BIN,15.94,05/11/2025 11:04
TG047_47598_66469_01088_000_20251105153722_91.13.BIN,2.92,05/11/2025 15:37
TG047_47671_66236_01456_000_20251105151108_91.13.BIN,57.39,06/11/2025 00:16
TG047_47671_66236_01457_000_20251105235136_91.13.BIN,43.75,06/11/2025 00:16
TG047_47673_67084_01400_000_20251105140721_91.13.BIN,14.50,05/11/2025 23:23
TG047_47673_67084_01401_000_20251105232227_91.13.BIN,21.15,05/11/2025 23:23
TG047_47674_66981_01584_000_20251105125952_91.13.BIN,65.78,05/11/2025 21:50
TG047_47674_66981_01585_000_20251105214930_91.13.BIN,55.59,05/11/2025 21:50
TG047_47675_66219_00892_000_20251105101125_91.13.BIN,16.83,05/11/2025 10:14
TG047_47675_66219_00893_000_20251105134356_91.13.BIN,14.27,05/11/2025 22:58
