Arquivo,Tamanho (KB),Data Modificação
TG040_47773_67630_01314_000_20260217173509_91.13.BIN,12.49,17/02/2026 17:34
TG047_47677_66707_01228_000_20260217125537_91.13.BIN,15.80,17/02/2026 17:08
TG047_47677_66707_01229_000_20260217170847_91.13.BIN,7.74,17/02/2026 17:08
TG047_47758_67499_01155_000_20260217140723_91.13.BIN,16.80,17/02/2026 22:35
TG047_47758_67499_01156_000_20260217223407_91.13.BIN,18.89,17/02/2026 22:35
TG047_47763_66211_01210_000_20260217131321_91.13.BIN,21.55,17/02/2026 18:54
TG047_47763_66211_01211_000_20260217185448_91.13.BIN,16.24,17/02/2026 18:54
TG047_47764_66995_01147_000_20260217232256_91.13.BIN,9.23,17/02/2026 23:24
TG047_47766_68092_01185_000_20260217123427_91.13.BIN,14.00,17/02/2026 18:28
TG047_47766_68092_01186_000_20260217182350_91.13.BIN,15.49,17/02/2026 18:28
TG047_47767_66871_01381_000_20260217194430_91.13.BIN,22.18,17/02/2026 19:47
TG047_47769_66739_00828_000_20260217133818_91.13.BIN,28.32,17/02/2026 19:06
TG047_47769_66739_00829_000_20260217190623_91.13.BIN,16.61,17/02/2026 19:06
TG047_47770_67049_01326_000_20260217124904_91.13.BIN,35.62,17/02/2026 12:50
TG047_47771_67712_01473_000_20260217114330_91.13.BIN,17.24,17/02/2026 19:28
TG047_47771_67712_01474_000_20260217192856_91.13.BIN,17.02,17/02/2026 19:28
TG047_47772_67717_01326_000_20260217131545_91.13.BIN,16.62,17/02/2026 20:15
TG047_47772_67717_01327_000_20260217201350_91.13.BIN,7.15,17/02/2026 20:15
TG047_47774_68049_00633_000_20260217123957_91.13.BIN,13.37,17/02/2026 19:56
TG047_47774_68049_00634_000_20260217192737_91.13.BIN,17.39,17/02/2026 19:56
TG047_47775_67734_01104_000_20260217125704_91.13.BIN,45.72,17/02/2026 21:31
TG047_47775_67734_01105_000_20260217212411_91.13.BIN,38.27,17/02/2026 21:31
TG047_47776_66986_01400_000_20260217122748_91.13.BIN,20.01,17/02/2026 21:53
TG047_47776_66986_01401_000_20260217213738_91.13.BIN,23.59,17/02/2026 21:53
TG047_47778_67365_00670_000_20260217131457_91.13.BIN,14.62,17/02/2026 20:19
TG047_47778_67365_00671_000_20260217195957_91.13.BIN,17.76,17/02/2026 20:19
TG047_47779_66302_01593_000_20260217115309_91.13.BIN,14.11,17/02/2026 19:59
TG047_47779_66302_01594_000_20260217194546_91.13.BIN,11.76,17/02/2026 19:59
TG047_47780_68094_01403_000_20260217114916_91.13.BIN,23.50,17/02/2026 18:59
TG047_47780_68094_01404_000_20260217182857_91.13.BIN,14.11,17/02/2026 18:59
TG047_47782_66352_01042_000_20260217060004_91.13.BIN,3.68,17/02/2026 06:00
TG047_47782_66352_01043_000_20260217212649_91.13.BIN,9.93,17/02/2026 21:46
TG047_47783_66856_01279_000_20260217142558_91.13.BIN,17.38,17/02/2026 21:51
TG047_47783_66856_01280_000_20260217211342_91.13.BIN,8.31,17/02/2026 21:51
TG047_47785_66174_01311_000_20260217224724_91.13.BIN,23.33,17/02/2026 22:51
TG202_200650_66726_01378_000_20260217055412_91.13.BIN,11.67,17/02/2026 05:59
TG202_200655_66144_01592_000_20260217120433_91.13.BIN,17.11,17/02/2026 20:04
TG202_200655_66144_01593_000_20260217200334_91.13.BIN,12.06,17/02/2026 20:04
TG202_200659_67428_01140_000_20260217140519_91.13.BIN,10.44,17/02/2026 14:07
TG202_200667_66231_01004_000_20260217102811_91.13.BIN,19.04,17/02/2026 10:32
TG202_200700_66102_01464_000_20260217132658_91.13.BIN,7.60,17/02/2026 21:40
TG202_200700_66102_01465_000_20260217214051_91.13.BIN,9.37,17/02/2026 21:40
TG202_200704_66858_01479_000_20260217125147_91.13.BIN,40.29,17/02/2026 20:21
TG202_200704_66858_01480_000_20260217200933_91.13.BIN,29.57,17/02/2026 20:21
TG202_200708_66179_01189_000_20260217121213_91.13.BIN,24.71,17/02/2026 17:02
TG202_200708_66179_01190_000_20260217163839_91.13.BIN,19.05,17/02/2026 17:03
TG202_200710_66216_01548_000_20260217130952_91.13.BIN,23.79,17/02/2026 13:09
TG202_200710_66216_01549_000_20260217204917_91.13.BIN,21.50,17/02/2026 21:24
TG202_200714_66916_01397_000_20260217125658_91.13.BIN,21.31,17/02/2026 19:49
TG202_200714_66916_01398_000_20260217194129_91.13.BIN,29.61,17/02/2026 19:49
TG202_200716_66640_01111_000_20260217112734_91.13.BIN,17.64,17/02/2026 11:26
TG202_200717_66709_01130_000_20260217145949_91.13.BIN,27.16,17/02/2026 21:36
TG202_200717_66709_01131_000_20260217212641_91.13.BIN,16.56,17/02/2026 21:36
TG202_200722_67546_01288_000_20260217123431_91.13.BIN,24.57,17/02/2026 12:35
TG202_200722_67546_01289_000_20260217142751_91.13.BIN,3.95,17/02/2026 14:29
TG202_200722_67546_01290_000_20260217223216_91.13.BIN,32.72,17/02/2026 22:32
TG202_200724_66725_01513_000_20260217085409_91.13.BIN,14.17,17/02/2026 08:53
TG202_200729_66187_01366_000_20260217143655_91.13.BIN,26.77,17/02/2026 15:03
TG202_200729_66187_01367_000_20260217201354_91.13.BIN,23.99,17/02/2026 20:14
TG202_200733_68276_01139_000_20260217131504_91.13.BIN,26.82,17/02/2026 13:14
TG202_200733_68276_01140_000_20260217204351_91.13.BIN,8.61,17/02/2026 20:45
TG202_200742_67100_01333_000_20260217135800_91.13.BIN,32.85,17/02/2026 21:11
TG202_200742_67100_01334_000_20260217205905_91.13.BIN,35.13,17/02/2026 21:11
TG202_200743_66839_01217_000_20260217090852_91.13.BIN,12.74,17/02/2026 09:09
TG202_200747_66603_01143_000_20260217133851_91.13.BIN,35.41,17/02/2026 20:04
TG202_200747_66603_01144_000_20260217200432_91.13.BIN,28.39,17/02/2026 20:04
