Arquivo,Tamanho (KB),Data Modificação
TG040_47773_67630_01325_000_20260224114517_91.13.BIN,26.91,24/02/2026 11:45
TG047_47670_66824_01162_000_20260224063949_91.13.BIN,3.69,24/02/2026 06:40
TG047_47671_66236_01519_000_20260224135422_91.13.BIN,40.93,24/02/2026 20:37
TG047_47671_66236_01520_000_20260224201635_91.13.BIN,31.92,24/02/2026 20:37
TG047_47673_67084_01510_000_20260224120944_91.13.BIN,11.81,24/02/2026 12:09
TG047_47674_66981_01687_000_20260224143803_91.13.BIN,32.88,24/02/2026 21:10
TG047_47674_66981_01688_000_20260224211036_91.13.BIN,19.12,24/02/2026 21:10
TG047_47677_66707_01239_000_20260224135506_91.13.BIN,44.25,24/02/2026 21:05
TG047_47677_66707_01240_000_20260224210058_91.13.BIN,23.65,24/02/2026 21:05
TG047_47678_66551_00068_000_20260224131909_91.13.BIN,52.87,24/02/2026 23:32
TG047_47678_66551_00069_000_20260224233144_91.13.BIN,15.92,24/02/2026 23:32
TG047_47753_66156_01252_000_20260224154044_91.13.BIN,4.52,24/02/2026 15:40
TG047_47753_66156_01253_000_20260224204957_91.13.BIN,32.39,24/02/2026 21:16
TG047_47754_66134_00001_000_20260224132648_91.13.BIN,3.15,24/02/2026 13:32
TG047_47758_67499_01167_000_20260224141609_91.13.BIN,54.63,24/02/2026 22:36
TG047_47758_67499_01168_000_20260224223441_91.13.BIN,34.49,24/02/2026 22:36
TG047_47761_67438_00991_000_20260224205314_91.13.BIN,16.21,24/02/2026 20:53
TG047_47763_66211_01222_000_20260224133210_91.13.BIN,57.62,24/02/2026 21:06
TG047_47763_66211_01223_000_20260224210044_91.13.BIN,31.57,24/02/2026 21:06
TG047_47764_66995_01154_000_20260224202934_91.13.BIN,27.22,24/02/2026 20:32
TG047_47766_68092_01200_000_20260224130151_91.13.BIN,31.97,24/02/2026 14:05
TG047_47766_68092_01201_000_20260224194317_91.13.BIN,22.24,24/02/2026 20:09
TG047_47769_66739_00841_000_20260224130725_91.13.BIN,27.19,24/02/2026 21:28
TG047_47769_66739_00842_000_20260224212651_91.13.BIN,36.94,24/02/2026 21:28
TG047_47772_67717_01337_000_20260224123148_91.13.BIN,49.34,24/02/2026 19:47
TG047_47772_67717_01338_000_20260224194320_91.13.BIN,27.68,24/02/2026 19:47
TG047_47772_67717_01339_000_20260224234044_91.13.BIN,9.66,24/02/2026 23:41
TG047_47773_67630_01326_000_20260224215721_91.13.BIN,28.40,24/02/2026 22:09
TG047_47775_67734_01120_000_20260224130210_91.13.BIN,91.19,24/02/2026 20:02
TG047_47775_67734_01121_000_20260224200243_91.13.BIN,63.13,24/02/2026 20:02
TG047_47776_66986_01410_000_20260224132455_91.13.BIN,55.72,24/02/2026 20:24
TG047_47776_66986_01411_000_20260224202252_91.13.BIN,50.72,24/02/2026 20:24
TG047_47777_66527_01261_000_20260224153924_91.13.BIN,51.77,24/02/2026 22:48
TG047_47777_66527_01262_000_20260224224626_91.13.BIN,34.89,24/02/2026 22:48
TG047_47778_67365_00684_000_20260224115532_91.13.BIN,53.29,24/02/2026 19:27
TG047_47778_67365_00685_000_20260224190653_91.13.BIN,32.01,24/02/2026 19:27
TG047_47778_67365_00686_000_20260224233859_91.13.BIN,15.37,24/02/2026 23:43
TG047_47779_66302_01604_000_20260224143303_91.13.BIN,80.43,24/02/2026 22:39
TG047_47779_66302_01605_000_20260224223502_91.13.BIN,53.74,24/02/2026 22:39
TG047_47780_68094_01417_000_20260224122444_91.13.BIN,45.52,24/02/2026 20:41
TG047_47780_68094_01418_000_20260224200945_91.13.BIN,37.42,24/02/2026 20:41
TG047_47781_67478_00124_000_20260224141952_91.13.BIN,63.93,24/02/2026 22:14
TG047_47781_67478_00125_000_20260224165318_91.13.BIN,16.98,24/02/2026 22:14
TG047_47781_67478_00126_000_20260224220030_91.13.BIN,42.90,24/02/2026 22:14
TG047_47782_66352_01054_000_20260224142724_91.13.BIN,51.24,24/02/2026 23:32
