Arquivo,Tamanho (KB),Data Modificação
TG047_47695_67812_01345_000_20251129001403_91.13.BIN,31.72,29/11/2025 00:14
TG047_47778_67365_00558_000_20251129000237_91.13.BIN,34.38,29/11/2025 00:03
TG202_200656_68064_00964_000_20251129004232_91.13.BIN,16.30,29/11/2025 00:41
TG202_200714_66344_01431_000_20251129001447_91.13.BIN,7.35,29/11/2025 00:16
TG047_47262_66825_01422_000_20251129134117_91.13.BIN,15.63,29/11/2025 13:41
TG047_47266_67498_01120_000_20251129133335_91.13.BIN,31.00,29/11/2025 13:40
TG047_47269_67090_01518_000_20251129143450_91.13.BIN,20.44,29/11/2025 22:53
TG047_47269_67090_01519_000_20251129225338_91.13.BIN,14.09,29/11/2025 22:53
TG047_47270_66617_01203_000_20251129213056_91.13.BIN,16.14,29/11/2025 21:31
TG047_47598_66469_01105_000_20251129130934_91.13.BIN,27.48,29/11/2025 13:08
TG047_47671_66236_01483_000_20251129134156_91.13.BIN,35.80,29/11/2025 19:21
TG047_47671_66236_01484_000_20251129192015_91.13.BIN,20.54,29/11/2025 19:21
TG047_47673_67084_01418_000_20251129133051_91.13.BIN,7.43,29/11/2025 13:31
TG047_47674_66981_01603_000_20251129102022_91.13.BIN,20.51,29/11/2025 10:21
TG047_47675_66219_00911_000_20251129142726_91.13.BIN,7.21,29/11/2025 14:28
TG047_47675_66219_00912_000_20251129210656_91.13.BIN,15.65,29/11/2025 21:06
TG047_47677_66707_01171_000_20251129143945_91.13.BIN,24.39,29/11/2025 22:59
TG047_47677_66707_01172_000_20251129225847_91.13.BIN,10.58,29/11/2025 22:59
TG047_47680_66524_01152_000_20251129055426_91.13.BIN,3.54,29/11/2025 07:44
TG047_47680_66524_01153_000_20251129074346_91.13.BIN,10.48,29/11/2025 07:44
TG047_47681_67612_01366_000_20251129130050_91.13.BIN,32.59,29/11/2025 13:02
TG047_47682_66197_01065_000_20251129142842_91.13.BIN,34.99,29/11/2025 14:29
TG047_47682_66197_01066_000_20251129231628_91.13.BIN,19.22,29/11/2025 23:16
TG047_47683_66467_01232_000_20251129140054_91.13.BIN,57.04,29/11/2025 23:55
TG047_47683_66467_01233_000_20251129233004_91.13.BIN,53.18,29/11/2025 23:55
TG047_47684_66375_01280_000_20251129064152_91.13.BIN,5.52,29/11/2025 06:40
TG047_47684_66375_01281_000_20251129075621_91.13.BIN,2.40,29/11/2025 20:22
TG047_47684_66375_01282_000_20251129132055_91.13.BIN,20.51,29/11/2025 20:22
TG047_47684_66375_01283_000_20251129202235_91.13.BIN,39.50,29/11/2025 20:22
TG047_47687_67712_01362_000_20251129132254_91.13.BIN,37.58,29/11/2025 21:14
TG047_47687_67712_01363_000_20251129204923_91.13.BIN,21.01,29/11/2025 21:14
TG047_47689_66347_01156_000_20251129080704_91.13.BIN,15.10,29/11/2025 08:08
TG047_47694_66342_01392_000_20251129230856_91.13.BIN,22.19,29/11/2025 23:20
TG047_47695_67812_01346_000_20251129194405_91.13.BIN,34.60,29/11/2025 19:44
TG047_47697_67792_01128_000_20251129135952_91.13.BIN,27.23,29/11/2025 23:37
TG047_47697_67792_01129_000_20251129233445_91.13.BIN,29.97,29/11/2025 23:37
TG047_47721_66287_01519_000_20251129155053_91.13.BIN,72.37,29/11/2025 15:50
