Arquivo,Tamanho (KB),Data Modificação
TG047_47760_66641_00540_000_20251213001455_91.13.BIN,35.53,13/12/2025 00:14
TG202_200636_68082_01293_000_20251213001027_91.13.BIN,15.85,13/12/2025 00:22
TG202_200700_66102_01375_000_20251213001522_91.13.BIN,13.80,13/12/2025 00:16
TG047_47262_66825_01441_000_20251213142423_91.13.BIN,27.10,13/12/2025 14:25
TG047_47265_66607_01276_000_20251213140156_91.13.BIN,36.87,13/12/2025 23:28
TG047_47265_66607_01277_000_20251213232709_91.13.BIN,43.64,13/12/2025 23:28
TG047_47270_66617_01223_000_20251213135131_91.13.BIN,24.76,13/12/2025 14:04
TG047_47671_66236_01509_000_20251213135114_91.13.BIN,23.53,13/12/2025 20:19
TG047_47671_66236_01510_000_20251213201834_91.13.BIN,21.43,13/12/2025 20:19
TG047_47674_66981_01626_000_20251213042755_91.13.BIN,3.74,13/12/2025 04:29
TG047_47674_66981_01627_000_20251213122623_91.13.BIN,33.07,13/12/2025 23:12
TG047_47674_66981_01628_000_20251213230228_91.13.BIN,29.20,13/12/2025 23:12
TG047_47675_66219_00934_000_20251213133314_91.13.BIN,34.29,13/12/2025 13:40
TG047_47676_67903_01496_000_20251213115813_91.13.BIN,10.46,13/12/2025 21:48
TG047_47676_67903_01497_000_20251213214739_91.13.BIN,35.85,13/12/2025 21:48
TG047_47683_66467_01249_000_20251213135104_91.13.BIN,23.86,13/12/2025 14:11
TG047_47687_67712_01384_000_20251213131006_91.13.BIN,29.65,13/12/2025 21:53
TG047_47687_67712_01385_000_20251213215145_91.13.BIN,20.26,13/12/2025 21:53
TG047_47688_67909_01418_000_20251213141020_91.13.BIN,21.71,13/12/2025 22:44
TG047_47688_67909_01419_000_20251213224140_91.13.BIN,17.90,13/12/2025 22:44
TG047_47694_66342_01415_000_20251213044814_91.13.BIN,2.96,13/12/2025 04:48
TG047_47694_66342_01416_000_20251213055709_91.13.BIN,5.19,13/12/2025 05:57
TG047_47697_67792_01151_000_20251213143931_91.13.BIN,23.75,13/12/2025 22:53
TG047_47697_67792_01152_000_20251213225127_91.13.BIN,13.22,13/12/2025 22:53
TG047_47753_66156_01199_000_20251213150011_91.13.BIN,37.68,13/12/2025 15:01
TG047_47753_66156_01200_000_20251213233214_91.13.BIN,8.52,13/12/2025 23:33
TG047_47758_67499_01097_000_20251213204159_91.13.BIN,62.35,13/12/2025 20:43
TG047_47760_66641_00541_000_20251213061627_91.13.BIN,3.29,13/12/2025 06:17
TG047_47763_66211_01118_000_20251213155102_91.13.BIN,53.46,13/12/2025 15:58
TG047_47764_66995_01063_000_20251213085317_91.13.BIN,12.69,13/12/2025 08:59
TG047_47764_66995_01064_000_20251213144022_91.13.BIN,17.11,13/12/2025 23:27
TG047_47764_66995_01065_000_20251213232723_91.13.BIN,24.32,13/12/2025 23:27
TG047_47765_67798_01104_000_20251213125816_91.13.BIN,30.57,13/12/2025 21:11
TG047_47765_67798_01105_000_20251213210807_91.13.BIN,24.95,13/12/2025 21:11
TG047_47766_68092_01085_000_20251213143326_91.13.BIN,24.42,13/12/2025 14:34
TG047_47767_66871_01287_000_20251213133937_91.13.BIN,44.92,13/12/2025 21:17
TG047_47767_66871_01288_000_20251213211603_91.13.BIN,7.37,13/12/2025 21:17
TG047_47769_66739_00728_000_20251213133657_91.13.BIN,35.60,13/12/2025 22:41
TG047_47769_66739_00729_000_20251213223057_91.13.BIN,31.87,13/12/2025 22:41
TG047_47770_67049_01226_000_20251213145000_91.13.BIN,35.98,13/12/2025 22:55
TG047_47770_67049_01227_000_20251213225525_91.13.BIN,27.56,13/12/2025 22:55
TG047_47771_68276_01109_000_20251213135410_91.13.BIN,26.36,13/12/2025 23:32
TG047_47771_68276_01110_000_20251213233034_91.13.BIN,28.36,13/12/2025 23:32
TG047_47772_67717_01245_000_20251213125910_91.13.BIN,34.16,13/12/2025 13:00
TG047_47772_67717_01246_000_20251213154519_91.13.BIN,6.08,13/12/2025 15:44
TG047_47773_67630_01240_000_20251213141455_91.13.BIN,33.17,13/12/2025 14:16
TG047_47774_66766_01341_000_20251213143911_91.13.BIN,32.06,13/12/2025 14:59
TG047_47774_66766_01342_000_20251213234625_91.13.BIN,26.38,13/12/2025 23:46
TG047_47775_67734_01005_000_20251213134207_91.13.BIN,34.46,13/12/2025 21:45
TG047_47775_67734_01006_000_20251213214425_91.13.BIN,37.13,13/12/2025 21:45
TG047_47777_66527_01177_000_20251213075948_91.13.BIN,5.58,13/12/2025 08:00
TG047_47778_67365_00583_000_20251213142107_91.13.BIN,21.04,14/12/2025 00:11
TG047_47779_66302_01489_000_20251213060505_91.13.BIN,3.56,13/12/2025 20:19
