Arquivo,Tamanho (KB),Data Modificação
TG047_47678_66551_00013_000_20251228234543_91.13.BIN,17.55,28/12/2025 23:45
TG047_47754_66169_00201_000_20251228132448_91.13.BIN,12.69,28/12/2025 14:29
TG047_47767_66871_01305_000_20251228210804_91.13.BIN,20.65,28/12/2025 21:29
TG047_47769_66739_00752_000_20251228195642_91.13.BIN,31.51,28/12/2025 19:55
TG047_47770_67049_01246_000_20251228224217_91.13.BIN,35.21,28/12/2025 22:42
TG047_47773_67630_01261_000_20251228210618_91.13.BIN,26.00,28/12/2025 21:27
TG047_47776_66986_01337_000_20251228213252_91.13.BIN,23.19,28/12/2025 21:37
TG047_47780_68094_01327_000_20251228194727_91.13.BIN,19.37,28/12/2025 19:47
TG202_200703_66572_01472_000_20251228224745_91.13.BIN,33.03,28/12/2025 22:49
TG202_200708_66179_01111_000_20251228141829_91.13.BIN,11.16,28/12/2025 14:19
TG202_200710_66216_01472_000_20251228203935_91.13.BIN,21.49,28/12/2025 20:43
TG202_200712_66966_01289_000_20251228210500_91.13.BIN,26.73,28/12/2025 21:04
TG202_200719_67686_01505_000_20251228213135_91.13.BIN,23.70,28/12/2025 21:30
TG202_200725_66265_01184_000_20251228134010_91.13.BIN,11.12,28/12/2025 13:54
TG202_200725_66265_01185_000_20251228134121_91.13.BIN,2.50,28/12/2025 13:54
TG202_200725_66265_01186_000_20251228135423_91.13.BIN,2.29,28/12/2025 13:54
TG202_200725_66265_01187_000_20251228210440_91.13.BIN,20.32,28/12/2025 21:04
TG202_200726_67715_00875_000_20251228133700_91.13.BIN,11.45,28/12/2025 19:25
TG202_200726_67715_00876_000_20251228133826_91.13.BIN,2.13,28/12/2025 19:25
TG202_200726_67715_00877_000_20251228192545_91.13.BIN,22.05,28/12/2025 19:25
TG202_200728_67997_01045_000_20251228205708_91.13.BIN,31.16,28/12/2025 21:02
TG202_200729_66187_01291_000_20251228222216_91.13.BIN,24.42,28/12/2025 22:28
TG202_200734_66166_01038_000_20251228212355_91.13.BIN,21.09,28/12/2025 21:42
TG202_200739_66756_01279_000_20251228230335_91.13.BIN,23.33,28/12/2025 23:02
TG202_200742_67100_01280_000_20251228200715_91.13.BIN,42.13,28/12/2025 20:10
TG202_200745_67845_01125_000_20251228201150_91.13.BIN,21.86,28/12/2025 20:11
TG202_200750_67366_01351_000_20251228172837_91.13.BIN,13.98,28/12/2025 17:29
