Arquivo,Tamanho (KB),Data Modificação
TG047_47766_68092_01195_000_20260222141101_91.13.BIN,32.07,22/02/2026 14:36
TG047_47766_68092_01196_000_20260222151244_91.13.BIN,2.43,22/02/2026 23:05
TG047_47766_68092_01197_000_20260222224109_91.13.BIN,26.14,22/02/2026 23:05
TG047_47767_66871_01393_000_20260222142358_91.13.BIN,38.76,22/02/2026 22:15
TG047_47767_66871_01394_000_20260222221427_91.13.BIN,25.72,22/02/2026 22:16
TG047_47769_66739_00838_000_20260222232758_91.13.BIN,12.26,23/02/2026 00:00
TG047_47771_67712_01485_000_20260222134116_91.13.BIN,40.97,22/02/2026 13:41
TG047_47772_67717_01335_000_20260222190007_91.13.BIN,16.20,22/02/2026 19:24
TG047_47774_68049_00645_000_20260222134731_91.13.BIN,21.25,22/02/2026 14:36
TG047_47774_68049_00646_000_20260222222540_91.13.BIN,6.84,22/02/2026 22:46
TG047_47775_67734_01117_000_20260222230328_91.13.BIN,43.54,22/02/2026 23:25
TG047_47778_67365_00681_000_20260222154542_91.13.BIN,26.03,22/02/2026 15:46
TG047_47779_66302_01599_000_20260222125411_91.13.BIN,36.66,22/02/2026 13:57
TG047_47779_66302_01600_000_20260222212919_91.13.BIN,20.05,22/02/2026 22:11
TG047_47780_68094_01412_000_20260222132010_91.13.BIN,32.95,22/02/2026 21:28
TG047_47780_68094_01413_000_20260222203445_91.13.BIN,16.01,22/02/2026 21:28
TG047_47783_66856_01290_000_20260222154812_91.13.BIN,40.86,22/02/2026 15:54
TG202_200704_66858_01489_000_20260222141253_91.13.BIN,36.42,22/02/2026 21:30
TG202_200704_66858_01490_000_20260222141908_91.13.BIN,3.81,22/02/2026 21:30
TG202_200704_66858_01491_000_20260222205830_91.13.BIN,16.49,22/02/2026 21:30
TG202_200708_66179_01200_000_20260222115456_91.13.BIN,24.20,22/02/2026 11:58
TG202_200710_66216_01558_000_20260222145500_91.13.BIN,34.66,22/02/2026 14:56
TG202_200710_66216_01559_000_20260222220920_91.13.BIN,21.38,22/02/2026 22:21
TG202_200714_66916_01407_000_20260222150719_91.13.BIN,32.72,22/02/2026 23:28
TG202_200714_66916_01408_000_20260222230021_91.13.BIN,15.01,22/02/2026 23:28
TG202_200717_66709_01140_000_20260222211807_91.13.BIN,12.91,22/02/2026 21:27
TG202_200723_66521_01069_000_20260222060925_91.13.BIN,3.47,22/02/2026 06:08
TG202_200733_68276_01149_000_20260222132231_91.13.BIN,22.40,22/02/2026 13:22
TG202_200733_68276_01150_000_20260222150816_91.13.BIN,6.24,22/02/2026 22:15
TG202_200733_68276_01151_000_20260222220723_91.13.BIN,22.25,22/02/2026 22:15
TG202_200742_67100_01342_000_20260222144832_91.13.BIN,38.50,22/02/2026 15:01
TG202_200744_66282_01431_000_20260222060727_91.13.BIN,3.27,22/02/2026 06:07
TG202_200747_66603_01151_000_20260222115917_91.13.BIN,33.22,22/02/2026 11:58
