Arquivo,Tamanho (KB),Data Modificação
TG040_47773_67630_01315_000_20260218221417_91.13.BIN,17.61,18/02/2026 22:29
TG047_47670_66824_01157_000_20260218195954_91.13.BIN,44.71,18/02/2026 20:11
TG047_47677_66707_01230_000_20260218130138_91.13.BIN,22.05,18/02/2026 23:32
TG047_47677_66707_01231_000_20260218233133_91.13.BIN,19.85,18/02/2026 23:32
TG047_47753_66156_01243_000_20260218103944_91.13.BIN,18.28,18/02/2026 23:09
TG047_47753_66156_01244_000_20260218225304_91.13.BIN,21.23,18/02/2026 23:09
TG047_47758_67499_01157_000_20260218135859_91.13.BIN,24.13,18/02/2026 22:28
TG047_47758_67499_01158_000_20260218222725_91.13.BIN,24.33,18/02/2026 22:28
TG047_47763_66211_01212_000_20260218132819_91.13.BIN,35.54,18/02/2026 21:31
TG047_47763_66211_01213_000_20260218210533_91.13.BIN,27.44,18/02/2026 21:31
TG047_47764_66995_01148_000_20260218051553_91.13.BIN,3.18,18/02/2026 05:15
TG047_47764_66995_01149_000_20260218124317_91.13.BIN,24.84,18/02/2026 12:44
TG047_47764_66995_01150_000_20260218163250_91.13.BIN,2.71,18/02/2026 16:33
TG047_47764_66995_01151_000_20260218230344_91.13.BIN,42.05,18/02/2026 23:24
TG047_47766_68092_01187_000_20260218120307_91.13.BIN,24.35,18/02/2026 12:03
TG047_47766_68092_01188_000_20260218185028_91.13.BIN,8.78,18/02/2026 18:53
TG047_47767_66871_01382_000_20260218122835_91.13.BIN,18.96,18/02/2026 19:35
TG047_47767_66871_01383_000_20260218184807_91.13.BIN,36.52,18/02/2026 19:35
TG047_47767_66871_01384_000_20260218223944_91.13.BIN,9.64,18/02/2026 22:40
TG047_47769_66739_00830_000_20260218113812_91.13.BIN,18.18,18/02/2026 18:53
TG047_47769_66739_00831_000_20260218183422_91.13.BIN,26.52,18/02/2026 18:53
TG047_47771_67712_01475_000_20260218115559_91.13.BIN,17.81,18/02/2026 19:33
TG047_47771_67712_01476_000_20260218193430_91.13.BIN,30.98,18/02/2026 19:33
TG047_47771_67712_01477_000_20260218231115_91.13.BIN,5.23,18/02/2026 23:31
TG047_47772_67717_01328_000_20260218215213_91.13.BIN,22.26,18/02/2026 21:54
TG047_47774_68049_00635_000_20260218131500_91.13.BIN,20.85,18/02/2026 20:22
TG047_47774_68049_00636_000_20260218202154_91.13.BIN,17.88,18/02/2026 20:22
TG047_47775_67734_01106_000_20260218111445_91.13.BIN,17.34,18/02/2026 11:13
TG047_47775_67734_01107_000_20260218201622_91.13.BIN,21.69,18/02/2026 20:24
TG047_47776_66986_01402_000_20260218121912_91.13.BIN,20.90,18/02/2026 19:53
TG047_47776_66986_01403_000_20260218194900_91.13.BIN,17.11,18/02/2026 19:57
TG047_47778_67365_00672_000_20260218131632_91.13.BIN,24.80,18/02/2026 23:11
